Wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1109.530000,22599.400000,14374.400000,12025.000000,10680.300000,9967.130000,9152.360000,8993.380000,9569.680000,8487.740000,7321.890000,6800.790000,6423.210000,6175.910000,5451.670000,4908.490000,4848.880000,4749.510000,4628.070000,4347.650000,3972.280000,3793.430000,3453.390000,3367.270000,3172.970000,3245.830000,3325.320000,3634.450000,3877.330000,4142.300000,4533.120000,4729.640000,5222.040000,6840.540000,4634.690000,4418.310000,4440.390000,4424.930000,4343.230000,4566.240000,4508.840000,4349.860000,4065.020000,3844.210000,3879.540000,3945.780000,4005.400000,4087.100000,4270.370000,3910.450000,3471.050000,3528.460000,3685.230000,3685.230000,3574.830000,3822.130000,3784.600000,3786.800000,3513.010000,3700.690000,3859.670000,4290.240000,4707.560000,4045.150000,4597.160000,4095.930000,4164.380000,4034.110000,3939.160000,4000.980000,4354.270000,4396.230000,4528.710000,4515.460000,4634.690000,4681.060000,4811.340000,4491.170000,4641.320000,4652.360000,4526.500000,4146.720000,4301.280000,3989.940000,3881.750000,3925.910000,3769.140000,3886.170000,3747.060000,3592.500000,3857.460000,3749.270000,3724.980000,3789.010000,3621.200000,4559.620000,3159.720000,3356.230000,3508.590000,3433.520000,3658.740000,4018.650000
1110.660000,22716.200000,14295.300000,12089.100000,10733.100000,9867.370000,9456.600000,8968.530000,9578.060000,8509.170000,7318.810000,6804.240000,6428.810000,5982.700000,5362.120000,4938.100000,4690.760000,4768.050000,4604.630000,4279.980000,4079.010000,3696.950000,3628.490000,3352.430000,3239.800000,3226.550000,3418.690000,3643.950000,3944.300000,4101.100000,4366.110000,4750.380000,5242.870000,6983.130000,4556.040000,4480.950000,4525.120000,4438.990000,4315.320000,4606.830000,4578.120000,4514.080000,3997.300000,3992.880000,4032.640000,4003.930000,3904.550000,4105.510000,4231.400000,3761.000000,3392.180000,3420.890000,3763.200000,3639.530000,3707.990000,3871.420000,3769.830000,3692.530000,3608.610000,3657.200000,3926.630000,4209.310000,4613.460000,4087.850000,4445.620000,4286.610000,4158.520000,3997.300000,3884.670000,4003.930000,4218.150000,4370.530000,4434.570000,4637.750000,4609.040000,4876.270000,4772.470000,4556.040000,4646.590000,4675.300000,4668.670000,4306.480000,4222.560000,3966.380000,3979.630000,3869.210000,3756.580000,3809.580000,3646.160000,3814.000000,3811.790000,3772.040000,3749.950000,3802.960000,3732.290000,4357.280000,3345.810000,3292.800000,3522.480000,3478.310000,3670.450000,4023.800000
1111.800000,22850.600000,14454.800000,11921.200000,10726.200000,9900.100000,9356.720000,8998.890000,9533.430000,8506.310000,7377.590000,6706.090000,6381.390000,6085.400000,5396.240000,4932.380000,4927.960000,4797.640000,4616.510000,4247.630000,3933.980000,3900.840000,3571.720000,3370.720000,3145.410000,3346.420000,3450.240000,3763.890000,3984.780000,4115.100000,4364.700000,4817.520000,5237.200000,7052.880000,4616.510000,4486.190000,4377.960000,4428.760000,4316.110000,4517.110000,4468.520000,4271.930000,4037.790000,3816.910000,4081.970000,3909.680000,3984.780000,4053.250000,4305.060000,3719.720000,3311.080000,3505.460000,3788.190000,3602.650000,3507.670000,3819.120000,3759.480000,3850.040000,3507.670000,3693.210000,3880.960000,4258.680000,4596.630000,4031.170000,4468.520000,4081.970000,4212.290000,4097.430000,3978.150000,4048.840000,4282.980000,4265.300000,4521.530000,4643.020000,4594.420000,4815.310000,4826.350000,4607.680000,4735.790000,4757.880000,4607.680000,4243.220000,4181.370000,3964.900000,3821.320000,3858.880000,3799.240000,3852.250000,3766.100000,3637.990000,3814.700000,3805.860000,3715.300000,3697.630000,3695.420000,4430.970000,3297.830000,3319.910000,3520.920000,3578.350000,3631.360000,4033.370000
1112.930000,22669.200000,14592.200000,11841.600000,10907.100000,10094.100000,9453.440000,9084.490000,9621.340000,8669.150000,7286.150000,6727.210000,6358.260000,5995.940000,5498.850000,4886.890000,4825.030000,4838.290000,4654.920000,4279.340000,4137.950000,3771.210000,3512.730000,3424.360000,3229.940000,3214.480000,3477.380000,3696.100000,3963.420000,4268.300000,4447.250000,4635.030000,5277.930000,6901.740000,4533.410000,4522.360000,4582.010000,4520.150000,4383.180000,4617.360000,4513.520000,4447.250000,4029.700000,3930.280000,4005.390000,3992.140000,3965.630000,4111.440000,4093.760000,3727.030000,3457.500000,3525.980000,3742.490000,3497.260000,3563.540000,3835.280000,3733.650000,3740.280000,3612.140000,3674.000000,3910.400000,4250.620000,4562.130000,4040.740000,4290.390000,4277.130000,4213.060000,4190.970000,3912.600000,3934.700000,4334.570000,4303.640000,4425.150000,4604.100000,4712.360000,4674.800000,4825.030000,4555.500000,4639.450000,4727.820000,4694.680000,4202.020000,4354.460000,4007.600000,3813.190000,3817.610000,3795.510000,3839.700000,3780.050000,3771.210000,3868.420000,3782.260000,3764.580000,3740.280000,3762.370000,4495.850000,3234.360000,3291.800000,3532.610000,3545.870000,3643.070000,3928.070000
1114.060000,22750.700000,14530.800000,12009.500000,10659.400000,10003.200000,9483.890000,8960.200000,9459.590000,8602.240000,7305.160000,6717.390000,6392.570000,6109.730000,5435.780000,4892.200000,4828.120000,4856.850000,4585.060000,4284.550000,3961.930000,3769.690000,3524.420000,3411.730000,3265.890000,3257.050000,3349.860000,3734.340000,3917.740000,4129.870000,4465.740000,4673.450000,5179.460000,6891.950000,4706.590000,4501.090000,4467.950000,4536.450000,4445.850000,4567.380000,4456.900000,4306.640000,4019.390000,3948.680000,4028.220000,4032.640000,3844.820000,3979.610000,4178.480000,3769.690000,3374.160000,3508.950000,3780.740000,3665.840000,3603.970000,3796.210000,3818.310000,3641.530000,3522.210000,3721.080000,3827.140000,4138.710000,4704.380000,4107.770000,4503.300000,4277.920000,4176.270000,4041.480000,3937.630000,4085.680000,4319.900000,4390.610000,4461.320000,4527.610000,4777.300000,4706.590000,4810.450000,4496.670000,4616.000000,4620.410000,4574.010000,4401.660000,4242.560000,3886.810000,3884.600000,4096.720000,3740.970000,3906.690000,3725.500000,3592.920000,3767.480000,3756.430000,3780.740000,3767.480000,3630.480000,4585.060000,3285.780000,3378.580000,3504.530000,3506.740000,3657.000000,4021.590000
1115.190000,22604.600000,14440.600000,12115.600000,10769.700000,9976.270000,9244.730000,9023.730000,9655.810000,8652.430000,7264.510000,6787.130000,6552.860000,6040.130000,5392.580000,4972.660000,4813.540000,4784.810000,4623.470000,4353.840000,4035.590000,3761.540000,3511.800000,3370.360000,3220.080000,3239.970000,3399.090000,3706.290000,3872.050000,4143.890000,4466.560000,4709.660000,5224.610000,7001.510000,4791.440000,4466.560000,4464.350000,4433.400000,4546.120000,4510.760000,4409.090000,4386.990000,4015.700000,4033.380000,4026.750000,3964.870000,4017.910000,4099.680000,4331.740000,3595.790000,3350.470000,3520.650000,3867.630000,3651.040000,3536.120000,3894.150000,3728.390000,3812.370000,3602.420000,3653.250000,3909.620000,4254.390000,4641.150000,4130.630000,4347.210000,4172.620000,4168.200000,3964.870000,3953.820000,4040.010000,4265.440000,4320.690000,4508.550000,4641.150000,4638.940000,4767.130000,4884.260000,4643.360000,4687.560000,4627.890000,4588.110000,4367.100000,4223.450000,3978.130000,3863.210000,3836.690000,3790.270000,3918.460000,3657.670000,3701.870000,3830.060000,3768.170000,3697.450000,3830.060000,3642.200000,4557.170000,3189.130000,3335.000000,3531.700000,3551.590000,3739.440000,4110.730000
1116.320000,22840.900000,14502.900000,11883.500000,10846.800000,9913.990000,9529.370000,9193.370000,9827.780000,8751.280000,7568.670000,6766.270000,6344.070000,6067.760000,5378.090000,5015.570000,4821.050000,4748.100000,4502.740000,4301.590000,4078.330000,3731.290000,3503.610000,3328.980000,3200.770000,3247.190000,3459.400000,3550.030000,3894.860000,4144.640000,4370.110000,4770.210000,5267.570000,6885.640000,4734.840000,4467.370000,4348.010000,4401.060000,4458.530000,4549.160000,4462.950000,4361.270000,4168.960000,4014.230000,3972.230000,3914.750000,3897.070000,4098.220000,4268.430000,3660.550000,3417.400000,3461.610000,3777.710000,3496.970000,3543.390000,3808.650000,3779.920000,3813.070000,3558.870000,3777.710000,3737.920000,4277.270000,4743.680000,4124.750000,4456.320000,4195.490000,4089.380000,3996.540000,4058.440000,4047.380000,4345.800000,4445.270000,4436.430000,4622.110000,4637.580000,4756.950000,4798.950000,4626.530000,4659.690000,4741.470000,4619.900000,4341.380000,4202.120000,3947.910000,3910.330000,3846.230000,3779.920000,3848.440000,3706.970000,3687.080000,3881.600000,3806.440000,3678.230000,3662.760000,3645.080000,4493.900000,3169.820000,3324.560000,3514.660000,3527.920000,3804.230000,4029.700000
1117.450000,22940.100000,14516.700000,11916.700000,10621.100000,9847.270000,9385.190000,9057.980000,9769.890000,8564.960000,7459.520000,6701.180000,6385.030000,6022.440000,5350.330000,4850.680000,4874.990000,4797.610000,4600.850000,4227.210000,4012.750000,3765.130000,3561.730000,3336.220000,3214.620000,3236.730000,3471.080000,3694.380000,4068.020000,4211.730000,4435.030000,4580.950000,5253.060000,6995.230000,4585.370000,4428.400000,4510.200000,4477.040000,4317.850000,4521.250000,4483.670000,4362.070000,3968.530000,3935.370000,4171.930000,4014.960000,3886.730000,4052.550000,4244.890000,3882.310000,3376.020000,3592.680000,3709.860000,3590.470000,3594.890000,3871.250000,3718.700000,3747.440000,3521.930000,3751.870000,3866.830000,4346.590000,4751.190000,4041.490000,4432.820000,4253.740000,4213.940000,4059.180000,3981.800000,3981.800000,4337.750000,4258.160000,4505.780000,4492.510000,4609.690000,4806.460000,4821.930000,4558.840000,4611.900000,4642.850000,4620.740000,4185.200000,4284.690000,3897.780000,3886.730000,3871.250000,3769.550000,3884.520000,3731.970000,3610.370000,3855.780000,3681.120000,3743.020000,3725.340000,3681.120000,4636.220000,3283.160000,3367.170000,3484.350000,3555.100000,3709.860000,4050.340000
1118.580000,22827.100000,14475.100000,11916.600000,10780.000000,10034.800000,9402.390000,9057.430000,9661.110000,8604.120000,7339.260000,6594.060000,6510.030000,6025.760000,5495.050000,4886.940000,4842.720000,4681.290000,4575.150000,4391.620000,3984.740000,3796.780000,3566.810000,3445.180000,3252.800000,3288.180000,3336.830000,3688.430000,3962.630000,4146.160000,4431.420000,4734.370000,5242.960000,6925.750000,4590.630000,4511.030000,4402.670000,4429.210000,4469.010000,4557.460000,4568.520000,4499.970000,3967.050000,3944.940000,4044.440000,4028.960000,3905.130000,3973.680000,4230.190000,3734.860000,3321.350000,3520.370000,3697.270000,3599.980000,3511.520000,3818.890000,3684.000000,3807.840000,3480.570000,3765.820000,3907.340000,4393.830000,4626.010000,4108.570000,4409.310000,4135.110000,4130.680000,4055.500000,4053.290000,4079.820000,4340.760000,4336.330000,4453.530000,4530.930000,4548.620000,4809.550000,4864.830000,4712.250000,4659.180000,4630.430000,4679.080000,4285.470000,4170.490000,4004.640000,3794.570000,3836.580000,3812.260000,3823.320000,3759.190000,3630.930000,3845.430000,3756.980000,3763.610000,3798.990000,3774.670000,4577.360000,3259.440000,3239.540000,3396.540000,3498.260000,3695.060000,4082.040000
1119.720000,22722.900000,14506.500000,11918.800000,10773.200000,10069.800000,9297.950000,8902.060000,9731.440000,8625.600000,7389.260000,6867.300000,6427.180000,5980.410000,5358.930000,4870.150000,4828.120000,4832.550000,4593.680000,4268.570000,4118.170000,3751.030000,3673.620000,3279.940000,3171.570000,3133.970000,3275.520000,3711.220000,3857.190000,4242.030000,4248.660000,4790.520000,5288.160000,6969.040000,4575.990000,4467.620000,4542.820000,4591.470000,4365.880000,4480.890000,4531.760000,4277.410000,3992.100000,3952.290000,3987.680000,4000.950000,3939.020000,4093.840000,4244.240000,3781.990000,3425.910000,3461.300000,3653.710000,3616.120000,3505.530000,3863.830000,3762.090000,3764.300000,3527.650000,3759.880000,3894.790000,4332.700000,4622.440000,4045.180000,4503.000000,4230.970000,4144.710000,4018.640000,3956.720000,4062.880000,4242.030000,4317.220000,4476.460000,4580.410000,4575.990000,4620.220000,4914.380000,4571.570000,4651.190000,4648.980000,4591.470000,4290.680000,4266.350000,3969.990000,3854.980000,3934.600000,3682.470000,3812.960000,3704.580000,3675.830000,3830.650000,3691.310000,3744.390000,3689.100000,3810.750000,4456.560000,3275.520000,3306.480000,3478.990000,3527.650000,3589.580000,3941.230000
1120.850000,22930.600000,14615.300000,12062.600000,10715.400000,10087.200000,9458.930000,8912.540000,9673.500000,8551.970000,7330.890000,6691.590000,6496.930000,5954.960000,5379.820000,4890.950000,4784.770000,4813.520000,4610.010000,4295.890000,3910.990000,3776.050000,3530.510000,3406.630000,3203.120000,3158.870000,3375.660000,3749.500000,3922.050000,4138.830000,4353.410000,4758.220000,5218.340000,6912.800000,4711.770000,4439.680000,4441.890000,4514.890000,4517.100000,4499.410000,4486.130000,4393.220000,4065.830000,3992.830000,4136.620000,3959.650000,3915.410000,4001.680000,4280.410000,3826.930000,3406.630000,3517.230000,3771.630000,3616.780000,3552.630000,3753.930000,3683.140000,3643.320000,3523.870000,3731.810000,3910.990000,4209.620000,4696.280000,4008.320000,4426.410000,4174.230000,4143.260000,4050.350000,4037.080000,4160.950000,4262.710000,4335.710000,4410.920000,4658.680000,4656.460000,4702.920000,4795.830000,4594.530000,4625.490000,4733.890000,4583.460000,4315.800000,4295.890000,4059.200000,3959.650000,3824.720000,3804.810000,3864.530000,3729.600000,3641.110000,3782.690000,3669.870000,3678.720000,3751.720000,3762.780000,4517.100000,3311.510000,3300.450000,3495.110000,3519.450000,3705.260000,4010.530000
1121.980000,22810.900000,14580.400000,11969.600000,10816.900000,9938.560000,9527.030000,8878.770000,9588.980000,8642.030000,7270.280000,6661.840000,6502.540000,6035.710000,5402.930000,4818.830000,4827.680000,4668.380000,4584.300000,4398.450000,4000.200000,3816.570000,3584.250000,3349.730000,3243.530000,3205.920000,3396.190000,3679.390000,3989.140000,4174.990000,4411.730000,4692.720000,5197.170000,6929.560000,4677.230000,4537.840000,4504.650000,4491.380000,4405.090000,4555.540000,4471.470000,4336.500000,3973.650000,4004.630000,4042.240000,3927.190000,3854.180000,4108.620000,4321.020000,3743.550000,3433.800000,3701.520000,3759.040000,3630.720000,3588.680000,3927.190000,3891.790000,3686.030000,3471.420000,3785.590000,3913.920000,4217.030000,4745.820000,4228.090000,4504.650000,4181.630000,4199.330000,4128.530000,3900.640000,4004.630000,4334.290000,4285.620000,4444.920000,4546.690000,4621.920000,4683.870000,4920.600000,4511.290000,4650.680000,4719.270000,4588.730000,4230.300000,4325.440000,3967.020000,3851.970000,3823.200000,3854.180000,3812.140000,3694.880000,3690.450000,3809.930000,3699.300000,3836.480000,3814.350000,3765.680000,4427.220000,3208.130000,3378.490000,3478.050000,3447.080000,3624.080000,3949.320000
1123.110000,22939.000000,14525.500000,12036.000000,10885.300000,9995.700000,9396.000000,8986.620000,9641.640000,8528.540000,7251.700000,6837.880000,6362.110000,6054.510000,5430.470000,4950.270000,4799.800000,4627.190000,4644.890000,4390.410000,3987.660000,3735.390000,3547.290000,3383.540000,3235.270000,3310.510000,3458.770000,3837.180000,3976.590000,4215.590000,4383.770000,4755.540000,5357.450000,6884.350000,4651.530000,4547.520000,4518.760000,4416.960000,4474.500000,4474.500000,4525.400000,4372.700000,4058.470000,3989.870000,4016.430000,3992.080000,3910.210000,4069.540000,4248.780000,3770.790000,3239.700000,3595.970000,3828.330000,3735.390000,3511.880000,3854.880000,3764.160000,3768.580000,3675.640000,3766.370000,3863.740000,4266.480000,4740.050000,3965.530000,4516.540000,4299.680000,4211.160000,3976.590000,3994.300000,4042.980000,4361.640000,4346.150000,4361.640000,4649.320000,4489.990000,4686.940000,4875.030000,4591.780000,4713.490000,4695.790000,4596.210000,4321.810000,4346.150000,4005.360000,3755.300000,3848.250000,3828.330000,3686.700000,3702.190000,3717.680000,3819.480000,3724.320000,3717.680000,3657.940000,3706.620000,4580.720000,3171.100000,3312.720000,3410.090000,3580.480000,3803.990000,4069.540000
1124.240000,23082.600000,14669.800000,11956.300000,10754.500000,9904.570000,9461.910000,8994.900000,9599.140000,8607.570000,7600.510000,6697.480000,6456.230000,5998.080000,5314.160000,4893.630000,4856.010000,4732.060000,4597.050000,4362.440000,3897.640000,3820.180000,3570.070000,3366.450000,3260.210000,3209.300000,3423.990000,3643.110000,3871.080000,4130.040000,4324.810000,4639.100000,5234.480000,6985.210000,4650.170000,4501.880000,4466.460000,4495.240000,4431.050000,4612.540000,4528.440000,4380.150000,4010.520000,4050.360000,4118.970000,3970.680000,3930.840000,4028.230000,4152.170000,3674.100000,3448.340000,3583.350000,3749.350000,3669.670000,3521.380000,3753.780000,3753.780000,3780.340000,3620.980000,3782.550000,3833.460000,4384.570000,4632.460000,4130.040000,4442.120000,4242.920000,4247.350000,4017.160000,3939.700000,4041.510000,4267.270000,4384.570000,4537.290000,4541.720000,4579.340000,4771.900000,4813.950000,4692.220000,4769.690000,4698.860000,4577.130000,4311.530000,4200.870000,3924.200000,3884.360000,3820.180000,3764.840000,3844.520000,3691.800000,3694.020000,3775.910000,3669.670000,3738.280000,3667.460000,3674.100000,4475.320000,3306.690000,3357.590000,3503.670000,3516.950000,3705.080000,3966.260000
1125.360000,22779.200000,14650.400000,12102.400000,10758.700000,9908.600000,9213.490000,8848.230000,9689.440000,8671.130000,7289.770000,6773.980000,6406.500000,6105.430000,5366.050000,4936.590000,4861.320000,4657.660000,4679.800000,4349.950000,4011.260000,3792.100000,3553.020000,3362.640000,3154.550000,3269.660000,3360.420000,3756.680000,3953.700000,4299.040000,4376.520000,4684.230000,5257.580000,6999.770000,4529.270000,4449.570000,4527.050000,4507.130000,4491.630000,4484.990000,4504.920000,4385.370000,4201.640000,4002.400000,4017.900000,3902.780000,3982.480000,4022.320000,4146.290000,3792.100000,3417.980000,3506.530000,3756.680000,3639.350000,3559.660000,3854.080000,3710.190000,3812.020000,3584.010000,3772.170000,3898.360000,4349.950000,4655.450000,4152.930000,4458.430000,4276.900000,4086.520000,3980.260000,3947.060000,4108.660000,4201.640000,4480.560000,4431.860000,4573.540000,4741.780000,4772.780000,4821.480000,4653.230000,4690.870000,4633.310000,4648.810000,4225.990000,4405.300000,3964.770000,3896.140000,3962.550000,3887.290000,3898.360000,3750.040000,3663.700000,3803.170000,3681.410000,3738.970000,3796.530000,3665.920000,4597.890000,3340.500000,3347.140000,3533.090000,3468.900000,3643.780000,4011.260000
1126.490000,22814.300000,14710.600000,12027.100000,10800.500000,10142.900000,9310.390000,9060.190000,9578.300000,8657.220000,7368.600000,6804.000000,6341.250000,5984.770000,5318.320000,5003.920000,4930.850000,4891.000000,4693.940000,4279.900000,4056.270000,3697.590000,3544.810000,3367.680000,3283.540000,3208.260000,3374.320000,3706.440000,3914.570000,4189.120000,4339.680000,4711.650000,5176.620000,6923.560000,4631.940000,4476.960000,4423.820000,4592.090000,4432.670000,4567.740000,4523.450000,4419.390000,4085.060000,4011.990000,4087.270000,3952.210000,3954.420000,3965.490000,4288.760000,3768.440000,3389.820000,3564.740000,3744.080000,3664.370000,3551.450000,3839.290000,3750.720000,3733.010000,3646.660000,3786.150000,3879.140000,4266.610000,4709.440000,4160.340000,4423.820000,4290.970000,4275.470000,4007.560000,3921.210000,4020.850000,4341.890000,4348.540000,4472.530000,4631.940000,4665.160000,4744.870000,4862.210000,4682.870000,4722.720000,4631.940000,4736.010000,4286.540000,4284.330000,3945.570000,3881.360000,3843.720000,3797.220000,3806.080000,3719.730000,3604.590000,3790.580000,3686.510000,3648.870000,3748.510000,3686.510000,4556.660000,3259.190000,3396.460000,3551.450000,3533.740000,3704.230000,4144.840000
1127.620000,23042.200000,14631.400000,11943.000000,10818.000000,10025.200000,9354.170000,8999.840000,9750.570000,8793.890000,7383.240000,6791.960000,6506.280000,6045.660000,5372.450000,4911.820000,4874.180000,4734.660000,4639.440000,4367.050000,3955.150000,3780.200000,3642.900000,3410.370000,3175.630000,3217.710000,3399.300000,3656.190000,3966.220000,4223.110000,4369.260000,4584.070000,5345.870000,6997.910000,4542.000000,4482.210000,4433.490000,4528.710000,4344.900000,4568.570000,4539.780000,4413.550000,4116.810000,3999.440000,4088.020000,3946.290000,3921.930000,4006.080000,4220.890000,3662.830000,3394.870000,3494.530000,3731.480000,3660.620000,3589.750000,3893.140000,3800.130000,3715.980000,3647.330000,3769.130000,3904.210000,4223.110000,4581.860000,4138.950000,4479.990000,4125.670000,4240.820000,4083.590000,3950.720000,3997.220000,4278.470000,4380.340000,4497.710000,4637.220000,4573.000000,4670.440000,4818.810000,4526.500000,4595.150000,4601.790000,4679.300000,4285.110000,4218.680000,3910.860000,3935.220000,3906.430000,3762.480000,3853.280000,3724.840000,3667.260000,3766.910000,3777.990000,3758.050000,3713.760000,3698.260000,4477.780000,3374.940000,3270.860000,3552.100000,3607.470000,3591.960000,3908.640000
1128.750000,23088.500000,14383.800000,12117.900000,10755.700000,9987.140000,9311.580000,8939.470000,9838.730000,8611.660000,7408.950000,6735.610000,6379.010000,5998.040000,5448.740000,4954.810000,4782.040000,4764.320000,4613.710000,4352.340000,4093.200000,3665.720000,3670.140000,3337.900000,3278.100000,3200.580000,3368.910000,3654.640000,3805.260000,4093.200000,4421.010000,4759.890000,5220.600000,6908.380000,4784.260000,4483.030000,4505.170000,4527.320000,4416.580000,4595.990000,4449.800000,4376.710000,4037.820000,3860.630000,4108.700000,3973.590000,3849.550000,3960.300000,4310.260000,3816.330000,3399.920000,3504.020000,3803.040000,3572.690000,3468.590000,3911.570000,3787.540000,3736.590000,3630.280000,3736.590000,3851.770000,4192.870000,4713.380000,4017.890000,4476.380000,4230.520000,4279.250000,4035.610000,3966.950000,3986.880000,4305.830000,4390.000000,4556.120000,4595.990000,4660.220000,4744.390000,4870.640000,4578.270000,4611.490000,4689.010000,4611.490000,4292.540000,4316.910000,3975.810000,3860.630000,3918.220000,3794.180000,3891.640000,3754.310000,3690.080000,3692.290000,3687.860000,3710.010000,3712.230000,3732.160000,4520.680000,3224.940000,3333.480000,3461.940000,3481.880000,3585.980000,3940.370000
1129.880000,23150.300000,14703.200000,12281.800000,10609.300000,10059.900000,9475.000000,9138.270000,9895.920000,8646.470000,7454.620000,6626.080000,6417.840000,6083.320000,5321.240000,4920.270000,4884.820000,4723.100000,4537.010000,4237.940000,4020.840000,3805.950000,3637.590000,3327.440000,3136.920000,3305.290000,3362.880000,3606.570000,3932.230000,4160.410000,4381.940000,4689.870000,5179.460000,6940.660000,4661.070000,4521.510000,4645.570000,4397.450000,4523.720000,4490.490000,4488.280000,4359.790000,4127.180000,3994.260000,4065.150000,4111.670000,3949.950000,4074.010000,4291.110000,3763.860000,3309.720000,3517.960000,3743.920000,3500.240000,3639.800000,3761.650000,3752.780000,3766.080000,3566.700000,3726.200000,3885.700000,4306.620000,4645.570000,4202.500000,4499.350000,4206.930000,4124.960000,4029.700000,4023.060000,4025.270000,4293.330000,4317.700000,4543.660000,4563.600000,4736.390000,4809.500000,4820.580000,4521.510000,4700.950000,4696.520000,4647.780000,4246.800000,4206.930000,4000.900000,3892.350000,3825.890000,3892.350000,3839.180000,3759.430000,3666.390000,3786.010000,3715.120000,3763.860000,3750.570000,3648.660000,4534.800000,3203.380000,3249.900000,3566.700000,3529.040000,3721.770000,3978.750000
1131.010000,23287.500000,14533.100000,12100.200000,10710.900000,9822.400000,9314.990000,9029.160000,9654.000000,8608.170000,7267.640000,6871.020000,6474.410000,6088.870000,5280.120000,4861.340000,4856.910000,4923.380000,4591.020000,4314.050000,4079.190000,3833.240000,3520.820000,3376.790000,3219.480000,3192.890000,3332.480000,3624.960000,3975.050000,4136.790000,4391.610000,4704.030000,5235.800000,7070.440000,4650.850000,4540.060000,4577.730000,4486.880000,4480.240000,4613.180000,4537.840000,4322.920000,4072.540000,3952.890000,4119.070000,4014.930000,4059.240000,4037.090000,4325.130000,3746.820000,3425.540000,3487.580000,3837.670000,3558.490000,3589.510000,3737.960000,3766.770000,3808.860000,3527.470000,3689.210000,3848.750000,4209.910000,4723.970000,4034.870000,4400.470000,4223.210000,4063.680000,4045.950000,3846.530000,3975.050000,4229.860000,4223.210000,4522.330000,4688.520000,4723.970000,4544.490000,4750.560000,4562.220000,4648.630000,4741.690000,4730.610000,4240.930000,4203.270000,3826.590000,3921.870000,3857.610000,3822.160000,3855.400000,3669.270000,3755.690000,3897.490000,3755.690000,3773.410000,3824.370000,3702.510000,4522.330000,3206.180000,3352.420000,3467.640000,3587.290000,3706.940000,4019.360000
1132.140000,23005.900000,14551.200000,12000.500000,10655.200000,9901.760000,9478.470000,9146.050000,9595.930000,8512.230000,7368.700000,6912.170000,6420.190000,6023.500000,5422.920000,4904.340000,4848.940000,4735.910000,4620.670000,4299.330000,4057.770000,3884.910000,3627.840000,3388.490000,3217.850000,3144.720000,3450.550000,3599.030000,3964.690000,4082.150000,4365.820000,4647.270000,5250.060000,7034.060000,4667.210000,4576.350000,4538.680000,4430.080000,4341.440000,4598.510000,4478.840000,4469.970000,4040.040000,3982.420000,4064.420000,3958.040000,3915.940000,4086.580000,4223.980000,3789.620000,3441.680000,3625.620000,3785.180000,3561.350000,3643.350000,3798.480000,3789.620000,3853.880000,3661.080000,3703.190000,3845.020000,4412.350000,4689.370000,4084.360000,4532.030000,4235.060000,4186.310000,4040.040000,3913.720000,4077.720000,4405.710000,4390.190000,4410.140000,4452.250000,4614.020000,4778.020000,4988.550000,4450.030000,4762.510000,4618.460000,4687.160000,4283.820000,4334.790000,3951.400000,3876.050000,3847.240000,3825.070000,3758.590000,3700.970000,3718.700000,3816.210000,3829.510000,3785.180000,3827.290000,3738.650000,4558.620000,3226.710000,3328.660000,3539.190000,3614.540000,3614.540000,4062.200000
1133.270000,23238.400000,14584.900000,11763.300000,10725.900000,9974.500000,9391.550000,8957.100000,9533.410000,8582.500000,7365.610000,6802.610000,6472.340000,5969.180000,5368.500000,4965.080000,4856.470000,4776.680000,4577.190000,4375.480000,4027.480000,3808.040000,3597.470000,3477.780000,3233.950000,3174.110000,3411.280000,3717.160000,3918.870000,4262.440000,4424.240000,4721.260000,5200.040000,6928.950000,4566.100000,4543.940000,4399.860000,4546.160000,4486.310000,4546.160000,4504.040000,4384.350000,4100.630000,3816.910000,4009.750000,4054.080000,4091.760000,4127.230000,4198.160000,3737.110000,3373.600000,3537.620000,3821.340000,3648.450000,3621.850000,3845.720000,3666.180000,3757.060000,3666.180000,3710.510000,3872.320000,4311.200000,4752.300000,4036.350000,4326.720000,4167.120000,4220.320000,3972.070000,3967.630000,3985.370000,4280.170000,4351.100000,4592.700000,4492.960000,4785.540000,4907.450000,4674.720000,4599.350000,4712.400000,4623.730000,4632.600000,4291.250000,4251.350000,3872.320000,3874.540000,3921.090000,3867.890000,3910.000000,3679.480000,3774.790000,3872.320000,3730.460000,3703.860000,3781.440000,3717.160000,4559.450000,3222.870000,3347.000000,3519.890000,3477.780000,3617.420000,3943.250000
